instance;Del;Order;Cust;Driver;Load;ArrDock;FinDock;ArrDel;Waiting;StartDel;FinDel;ELT;LTW;Cap;rank;Prev;TravelToDock;Dock;TravelToDel;Next;Depot
20201126;780;86;75;114;12;579.118;589.403;606;0.780476;606.78;630.78;445;2045;12;100000;735;41.9333;1192;6.59667;1195;4
20201126;781;86;75;129;12;603.227;613.513;630.11;0.670714;630.78;654.78;445;2045;12;100000;778;5.31833;1193;6.59667;1110;4
20201126;782;86;75;115;12;627.118;637.403;654;0.780476;654.78;678.78;445;2045;12;100000;737;41.9333;1194;6.59667;1113;4
20201126;783;86;75;114;12;664.041;674.327;690.923;-12.1429;690.923;714.923;445;2045;12;100000;780;5.31833;1195;6.59667;1032;4
20201126;784;86;75;74;8;702.327;709.184;725.78;-10.8571;725.78;741.78;445;2045;8;100000;676;22.1483;1196;6.59667;1142;4
20201126;789;87;76;70;8;488.44;494.84;540;0;540;556;540;2140;8;100000;140;38.41;1201;35.16;954;2
20201126;790;87;76;64;8;506.44;512.84;558;-2;558;574;540;2140;8;100000;128;0;1202;35.16;1160;2
20201126;791;87;76;56;8;522.44;528.84;574;0;574;590;540;2140;8;100000;112;0;1203;35.16;1171;2
20201126;792;87;76;60;8;543.44;549.84;595;-5;595;611;540;2140;8;100000;668;11.825;1204;35.16;1000;2
20201126;793;87;76;61;8;559.44;565.84;611;0;611;627;540;2140;8;100000;122;0;1205;35.16;1261;2
20201126;794;87;76;58;8;582.44;588.84;634;-7;634;650;540;2140;8;100000;116;0;1206;35.16;1043;2
20201126;795;87;76;57;8;607.44;613.84;659;-9;659;675;540;2140;8;100000;664;11.825;1207;35.16;1014;2
20201126;796;87;76;62;8;632.44;638.84;684;-9;684;700;540;2140;8;100000;124;0;1208;35.16;1005;2
20201126;797;87;76;59;8;653.44;659.84;705;-5;705;721;540;2140;8;100000;667;11.825;1209;35.16;1012;2
20201126;798;87;76;63;8;675.44;681.84;727;-6;727;743;540;2140;8;100000;666;11.825;1210;35.16;994;2
20201126;799;87;76;104;8;695.44;701.84;747;-4;747;763;540;2140;8;100000;573;50.7967;1211;35.16;1011;2
20201126;800;87;76;100;8;711.44;717.84;763;0;763;779;540;2140;8;100000;844;33.31;1212;35.16;1044;2
20201126;801;87;76;99;8;735.44;741.84;787;-8;787;803;540;2140;8;100000;543;41.3683;1213;35.16;199;2
20201126;802;87;76;98;8;751.44;757.84;803;0;803;819;540;2140;8;100000;643;85.75;1214;35.16;197;2
20201126;803;87;76;110;4;771.64;774.84;820;-1;820;828;540;2140;8;100000;589;37.1583;1215;35.16;995;2
20201126;804;88;77;54;8;350.163;356.563;420.508;-0.508333;420.508;436.508;420;2020;8;100000;108;0;1216;53.945;1027;0
20201126;805;88;77;128;12;362.455;372.055;436;0.508333;436.508;460.508;420;2020;12;100000;256;101.555;1217;53.945;1272;0
20201126;806;88;77;53;8;389.655;396.055;460;0.508333;460.508;476.508;420;2020;8;100000;106;0;1218;53.945;1028;0
20201126;807;88;77;43;8;405.655;412.055;476;0.508333;476.508;492.508;420;2020;8;100000;86;0;1219;53.945;1129;0
20201126;808;88;77;55;8;431.455;437.855;501.8;-9.29167;501.8;517.8;420;2020;8;100000;110;0;1220;53.945;111;0
20201126;809;88;77;41;8;453.837;460.237;524.182;-6.38167;524.182;540.182;420;2020;8;100000;82;0;1221;53.945;1230;0
20201126;810;88;77;42;8;471.455;477.855;541.8;-1.61833;541.8;557.8;420;2020;8;100000;84;0;1222;53.945;992;0
20201126;811;88;77;49;8;486.655;493.055;557;0.8;557.8;573.8;420;2020;8;100000;98;0;1223;53.945;99;0
20201126;812;88;77;51;8;504.408;510.808;574.753;-0.953333;574.753;590.753;420;2020;8;100000;102;0;1224;53.945;993;0
20201126;813;88;77;50;8;530.163;536.563;600.508;-9.755;600.508;616.508;420;2020;8;100000;100;0;1225;53.945;101;0
20201126;814;88;77;52;8;546.455;552.855;616.8;-0.291667;616.8;632.8;420;2020;8;100000;104;0;1226;53.945;105;0
20201126;815;88;77;46;8;570.455;576.855;640.8;-8;640.8;656.8;420;2020;8;100000;587;43.6883;1227;53.945;975;0
20201126;816;88;77;48;8;592.808;599.208;663.153;-6.35333;663.153;679.153;420;2020;8;100000;96;0;1228;53.945;97;0
20201126;817;88;77;44;8;621.855;628.255;692.2;-13.0467;692.2;708.2;420;2020;8;100000;586;43.6883;1229;53.945;1006;0
20201126;818;88;77;41;8;639.255;645.655;709.6;-1.4;709.6;725.6;420;2020;8;100000;809;53.525;1230;53.945;83;0
20201126;820;89;78;93;8;739.25;744.583;772.917;-52.9167;772.917;788.917;720;2320;8;100000;883;6.03833;1232;18.3333;1235;5
20201126;821;89;78;68;8;772.25;777.583;805.917;-17;805.917;821.917;720;2320;8;100000;888;6.03833;1233;18.3333;1236;5
20201126;822;89;78;30;8;804;809.333;837.667;-15.75;837.667;853.667;720;2320;8;100000;890;6.03833;1234;18.3333;965;5
20201126;823;89;78;93;8;839.278;844.612;872.945;-19.2783;872.945;888.945;720;2320;8;100000;820;19.1733;1235;18.3333;187;5
20201126;824;89;78;68;8;860.333;865.667;894;-5.055;894;910;720;2320;8;100000;821;19.1733;1236;18.3333;137;5
20201126;825;89;78;89;8;884.333;889.667;918;-8;918;934;720;2320;8;100000;715;19.865;1237;18.3333;179;5
20201126;826;89;78;122;12;916.667;924.667;953;-19;953;977;720;2320;12;100000;700;32.4933;1238;18.3333;1241;5
20201126;827;89;78;129;12;957.667;965.667;994;-17;994;1018;720;2320;12;100000;877;6.03833;1239;18.3333;1242;5
20201126;828;89;78;124;12;995.667;1003.67;1032;-14;1032;1056;720;2320;12;100000;878;6.03833;1240;18.3333;1243;5
20201126;829;89;78;122;12;1023.67;1031.67;1060;-4;1060;1084;720;2320;12;100000;826;19.1733;1241;18.3333;1244;5
20201126;830;89;78;129;12;1051.67;1059.67;1088;-4;1088;1112;720;2320;12;100000;827;19.1733;1242;18.3333;259;5
20201126;831;89;78;124;12;1085.17;1093.17;1121.51;-9.50667;1121.51;1145.51;720;2320;12;100000;828;19.1733;1243;18.3333;249;5
20201126;832;89;78;122;12;1113.17;1121.17;1149.51;-4;1149.51;1173.51;720;2320;12;100000;829;19.1733;1244;18.3333;245;5
20201126;833;89;78;20;1.5;1155.67;1156.67;1185;-11.4933;1185;1188;720;2320;8;100000;879;6.03833;1245;18.3333;41;5
20201126;837;90;79;102;8;447.077;452.41;483.538;-3.53833;483.538;499.538;480;2080;8;100000;204;0;1249;21.1283;997;6
20201126;838;90;79;124;12;469.538;477.538;508.667;-9.12833;508.667;532.667;480;2080;12;100000;248;59.9;1250;21.1283;968;6
20201126;839;90;79;108;8;495.538;500.872;532;0.666667;532.667;548.667;480;2080;8;100000;216;0;1251;21.1283;1172;6
20201126;840;90;79;100;8;511.538;516.872;548;0.666667;548.667;564.667;480;2080;8;100000;200;0;1252;21.1283;1256;6
20201126;841;90;79;111;8;527.538;532.872;564;0.666667;564.667;580.667;480;2080;8;100000;222;0;1253;21.1283;1257;6
20201126;842;90;79;127;12;560.205;568.205;599.333;-18.6667;599.333;623.333;480;2080;12;100000;570;17.2033;1254;21.1283;1105;6
20201126;843;90;79;101;8;586.538;591.872;623;0.333333;623.333;639.333;480;2080;8;100000;705;23.7283;1255;21.1283;1259;6
20201126;844;90;79;100;8;602.538;607.872;639;0.333333;639.333;655.333;480;2080;8;100000;840;23.9533;1256;21.1283;1212;6
20201126;845;90;79;111;8;618.538;623.872;655;0.333333;655.333;671.333;480;2080;8;100000;841;23.9533;1257;21.1283;1260;6
20201126;846;90;79;112;8;653.205;658.538;689.667;-18.3333;689.667;705.667;480;2080;8;100000;709;23.7283;1258;21.1283;1016;6
20201126;847;90;79;101;8;683.315;688.648;719.777;-14.11;719.777;735.777;480;2080;8;100000;843;23.9533;1259;21.1283;1042;6
20201126;848;90;79;111;8;705.287;710.62;741.748;-5.97167;741.748;757.748;480;2080;8;100000;845;23.9533;1260;21.1283;1013;6
20201126;849;90;79;61;8;723.315;728.648;759.777;-2.02833;759.777;775.777;480;2080;8;100000;793;25.4917;1261;21.1283;1264;6
20201126;850;90;79;107;8;754.648;759.982;791.11;-15.3333;791.11;807.11;480;2080;8;100000;641;27.0083;1262;21.1283;215;6
20201126;851;90;79;130;12;787.315;795.315;826.443;-19.3333;826.443;850.443;480;2080;12;100000;864;39.93;1263;21.1283;1068;6
20201126;852;90;79;61;6.5;821.52;825.853;856.982;-6.53833;856.982;869.982;480;2080;8;100000;849;23.9533;1264;21.1283;123;6
20201126;855;91;80;120;12;392.575;400.575;450;0;450;474;450;2050;12;100000;240;0;1267;39.425;1099;5
20201126;856;91;80;125;12;416.575;424.575;474;0;474;498;450;2050;12;100000;250;0;1268;39.425;1296;5
20201126;857;91;80;123;12;440.575;448.575;498;0;498;522;450;2050;12;100000;246;0;1269;39.425;1314;5
20201126;858;91;80;131;12;464.575;472.575;522;0;522;546;450;2050;12;100000;596;28.5517;1270;39.425;1275;5
20201126;859;91;80;130;12;493.917;501.917;551.342;-5.34167;551.342;575.342;450;2050;12;100000;624;34.2283;1271;39.425;1276;5
20201126;860;91;80;128;12;517.917;525.917;575.342;1.13687e-13;575.342;599.342;450;2050;12;100000;805;57.9033;1272;39.425;1178;5
20201126;861;91;80;113;12;541.917;549.917;599.342;1.13687e-13;599.342;623.342;450;2050;12;100000;733;55.385;1273;39.425;1278;5
20201126;862;91;80;117;12;565.917;573.917;623.342;1.13687e-13;623.342;647.342;450;2050;12;100000;734;55.385;1274;39.425;1111;5
20201126;863;91;80;131;12;606.917;614.917;664.342;-17;664.342;688.342;450;2050;12;100000;858;38.3317;1275;39.425;1349;5
20201126;864;91;80;130;12;630.917;638.917;688.342;0;688.342;712.342;450;2050;12;100000;859;38.3317;1276;39.425;1263;5
20201126;865;91;80;116;12;654.917;662.917;712.342;0;712.342;736.342;450;2050;12;100000;736;55.385;1277;39.425;1094;5
20201126;866;91;80;113;12;686.917;694.917;744.342;-8;744.342;768.342;450;2050;12;100000;861;38.3317;1278;39.425;1003;5
20201126;867;91;80;87;8;713.242;718.575;768;0.341667;768.342;784.342;450;2050;8;100000;713;19.865;1279;39.425;175;5
20201126;868;91;80;86;6.5;734.917;739.25;788.675;-4.33333;788.675;801.675;450;2050;8;100000;568;31.18;1280;39.425;173;5
20201126;875;92;81;22;8;824.583;829.917;846;-11;846;862;510;2110;8;100000;891;6.03833;1287;6.08333;1355;5
20201126;876;92;81;124;12;851.038;859.038;875.122;-13.1217;875.122;899.122;510;2110;12;100000;892;6.03833;1288;6.08333;1290;5
20201126;877;92;81;129;12;891.137;899.137;915.22;-16.0983;915.22;939.22;510;2110;12;100000;731;29.1367;1289;6.08333;1239;5
20201126;878;92;81;124;12;929.917;937.917;954;-14.78;954;978;510;2110;12;100000;876;6.03833;1290;6.08333;1240;5
20201126;879;92;81;20;0.5;973.917;974.917;991;-13;991;992;510;2110;8;100000;540;6.03833;1291;6.08333;1245;5
20201126;881;93;81;24;8;488.583;493.917;510;0;510;526;510;2110;8;100000;48;21.22;1293;6.08333;1075;5
20201126;882;93;81;84;8;504.583;509.917;526;0;526;542;510;2110;8;100000;168;0;1294;6.08333;1133;5
20201126;883;93;81;93;8;525.917;531.25;547.333;-5.33333;547.333;563.333;510;2110;8;100000;186;0;1295;6.08333;1232;5
20201126;884;93;81;125;12;549.917;557.917;574;-10.6667;574;598;510;2110;12;100000;856;38.3317;1296;6.08333;1313;5
20201126;885;93;81;126;12;588.25;596.25;612.333;-14.3333;612.333;636.333;510;2110;12;100000;927;22.89;1297;6.08333;1299;5
20201126;886;93;81;119;12;620.25;628.25;644.333;-8;644.333;668.333;510;2110;12;100000;777;26.2433;1298;6.08333;1316;5
20201126;887;93;81;126;12;662.917;670.917;687;-18.6667;687;711;510;2110;12;100000;885;6.03833;1299;6.08333;1024;5
20201126;888;93;81;68;8;697.583;702.917;719;-8;719;735;510;2110;8;100000;679;29.1367;1300;6.08333;1233;5
20201126;889;93;81;120;12;718.575;726.575;742.658;-7.65833;742.658;766.658;510;2110;12;100000;687;29.1367;1301;6.08333;1135;5
20201126;890;93;81;30;8;745.583;750.917;767;-0.341667;767;783;510;2110;8;100000;935;22.89;1302;6.08333;1234;5
20201126;891;93;81;22;8;766.917;772.25;788.333;-5.33333;788.333;804.333;510;2110;8;100000;926;22.89;1303;6.08333;1287;5
20201126;892;93;81;124;9.5;793.583;799.917;816;-11.6667;816;835;510;2110;12;100000;566;34.585;1304;6.08333;1288;5
20201126;896;94;82;34;1;504.313;505.313;535;0;535;537;535;2135;8;100000;560;41.8;1308;19.6867;1002;3
20201126;897;95;82;118;12;505.313;513.589;543.276;-6.27586;543.276;567.276;535;2135;12;100000;773;19.1783;1309;19.6867;1312;3
20201126;898;95;82;122;12;529.037;537.313;567;0.275862;567.276;591.276;535;2135;12;100000;775;19.1783;1310;19.6867;1100;3
20201126;899;95;82;121;12;570.765;579.041;608.728;-17.4517;608.728;632.728;535;2135;12;100000;741;57.845;1311;19.6867;1082;3
20201126;900;95;82;118;12;596.886;605.162;634.848;-2.12086;634.848;658.848;535;2135;12;100000;897;19.61;1312;19.6867;1315;3
20201126;901;95;82;125;12;620.037;628.313;658;0.848391;658.848;682.848;535;2135;12;100000;884;26.765;1313;19.6867;1083;3
20201126;902;95;82;123;12;659.765;668.041;697.728;-14.8791;697.728;721.728;535;2135;12;100000;857;23.4967;1314;19.6867;1317;3
20201126;903;95;82;118;12;688.458;696.734;726.421;-4.69339;726.421;750.421;535;2135;12;100000;900;19.61;1315;19.6867;1318;3
20201126;904;95;82;119;12;712.037;720.313;750;0.42092;750.421;774.421;535;2135;12;100000;886;26.765;1316;19.6867;1319;3
20201126;905;95;82;123;12;751.338;759.613;789.3;-14.8791;789.3;813.3;535;2135;12;100000;902;19.61;1317;19.6867;1320;3
20201126;906;95;82;118;12;780.031;788.307;817.993;-4.69339;817.993;841.993;535;2135;12;100000;903;19.61;1318;19.6867;1321;3
20201126;907;95;82;119;12;804.031;812.307;841.993;0;841.993;865.993;535;2135;12;100000;904;19.61;1319;19.6867;1322;3
20201126;908;95;82;123;12;842.91;851.186;880.873;-14.8791;880.873;904.873;535;2135;12;100000;905;19.61;1320;19.6867;1323;3
20201126;909;95;82;118;12;871.603;879.879;909.566;-4.69339;909.566;933.566;535;2135;12;100000;906;19.61;1321;19.6867;1324;3
20201126;910;95;82;119;12;895.603;903.879;933.566;0;933.566;957.566;535;2135;12;100000;907;19.61;1322;19.6867;1325;3
20201126;911;95;82;123;12;934.483;942.758;972.445;-14.8791;972.445;996.445;535;2135;12;100000;908;19.61;1323;19.6867;247;3
20201126;912;95;82;118;12;963.176;971.452;1001.14;-4.69339;1001.14;1025.14;535;2135;12;100000;909;19.61;1324;19.6867;237;3
20201126;913;95;82;119;12;987.176;995.452;1025.14;0;1025.14;1049.14;535;2135;12;100000;910;19.61;1325;19.6867;239;3
20201126;923;96;83;127;12;1035.53;1043.8;1058.28;-6.27586;1058.28;1082.28;480;2080;12;100000;945;4.67833;1335;4.47167;255;3
20201126;924;96;83;117;9;1072.32;1078.53;1093;-10.7241;1093;1111;480;2080;12;100000;946;4.67833;1336;4.47167;235;3
20201126;926;97;83;22;8;460.011;465.528;480;0;480;496;480;2080;8;100000;44;0;1338;4.47167;1303;3
20201126;927;97;83;126;12;485.252;493.528;508;-12;508;532;480;2080;12;100000;576;33.0767;1339;4.47167;1297;3
20201126;928;97;83;36;8;513.589;519.106;533.578;-1.5781;533.578;549.578;480;2080;8;100000;72;0;1340;4.47167;1019;3
20201126;929;97;83;132;12;537.313;545.589;560.061;-10.4828;560.061;584.061;480;2080;12;100000;652;42.7017;1341;4.47167;1101;3
20201126;930;97;83;23;8;564.011;569.528;584;0.0608621;584.061;600.061;480;2080;8;100000;46;0;1342;4.47167;47;3
20201126;931;97;83;25;8;582.011;587.528;602;-1.93914;602;618;480;2080;8;100000;50;0;1343;4.47167;1029;3
20201126;932;97;83;32;8;605.162;610.679;625.151;-7.15063;625.151;641.151;480;2080;8;100000;64;0;1344;4.47167;1092;3
20201126;933;97;83;33;8;629.011;634.528;649;-7.84937;649;665;480;2080;8;100000;66;0;1345;4.47167;1030;3
20201126;934;97;83;35;8;646.011;651.528;666;-1;666;682;480;2080;8;100000;70;0;1346;4.47167;1354;3
20201126;935;97;83;30;8;668.041;673.558;688.03;-6.02977;688.03;704.03;480;2080;8;100000;60;0;1347;4.47167;1302;3
20201126;936;97;83;31;8;696.734;702.251;716.723;-12.6934;716.723;732.723;480;2080;8;100000;62;0;1348;4.47167;1018;3
20201126;937;97;83;131;12;721.838;730.114;744.586;-11.8627;744.586;768.586;480;2080;12;100000;863;23.4967;1349;4.47167;1351;3
20201126;938;97;83;37;8;759.613;765.131;779.602;-11.0164;779.602;795.602;480;2080;8;100000;74;0;1350;4.47167;962;3
20201126;939;97;83;131;12;788.307;796.583;811.054;-15.452;811.054;835.054;480;2080;12;100000;937;4.67833;1351;4.47167;990;3
20201126;940;97;83;24;8;826.011;831.528;846;-10.9457;846;862;480;2080;8;100000;663;17.5533;1352;4.47167;1031;3
20201126;941;97;83;32;8;851.186;856.703;871.175;-9.17483;871.175;887.175;480;2080;8;100000;680;22.105;1353;4.47167;65;3
20201126;942;97;83;35;8;886.011;891.528;906;-18.8252;906;922;480;2080;8;100000;934;4.67833;1354;4.47167;71;3
20201126;943;97;83;22;8;909.397;914.914;929.385;-7.38546;929.385;945.385;480;2080;8;100000;875;26.765;1355;4.47167;1359;3
20201126;944;97;83;33;8;942.758;948.276;962.747;-17.3619;962.747;978.747;480;2080;8;100000;618;9.305;1356;4.47167;67;3
20201126;945;97;83;127;12;971.452;979.728;994.199;-15.452;994.199;1018.2;480;2080;12;100000;633;5.73833;1357;4.47167;1335;3
20201126;946;97;83;117;12;1000.25;1008.53;1023;-4.80063;1023;1047;480;2080;12;100000;634;5.73833;1358;4.47167;1336;3
20201126;947;97;83;22;1;1034.53;1035.53;1050;-3;1050;1052;480;2080;8;100000;943;4.67833;1359;4.47167;45;3
